airport,apparentTemperature,cloudCover,daily icon,daily summary,dewPoint,epoch_time,humidity,icon,latitude,longitude,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
ATL,82.19,0.15,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",65.09,1534941000,0.6,clear-day,33.636667,-84.428056,0.0,0.0,,1015.68,Clear,80.33,1534978800,0.0,3.98,323.0,8.46,4.69
ATL,78.69,0.07,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",65.71,1534941000,0.66,clear-day,33.636667,-84.428056,0.0,0.0,,1015.66,Clear,78.09,1534982400,0.0,3.61,322.0,6.7,4.02
ATL,76.55,0.07,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",65.98,1534941000,0.71,clear-night,33.636667,-84.428056,0.0,0.0,,1015.88,Clear,75.9,1534986000,0.0,4.65,308.0,5.18,3.26
ATL,74.85,0.09,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",65.97,1534941000,0.76,clear-night,33.636667,-84.428056,0.0,0.0,,1016.7,Clear,74.17,1534989600,0.0,4.69,311.0,5.43,3.86
ATL,73.81,0.15,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",65.76,1534941000,0.78,clear-night,33.636667,-84.428056,0.0,0.0,,1016.78,Clear,73.14,1534993200,0.0,3.83,325.0,6.44,4.76
ATL,73.0,0.0,partly-cloudy-day,Partly cloudy starting in the afternoon.,65.17,1535027400,0.78,clear-night,33.636667,-84.428056,0.0,0.0,,1016.66,Clear,72.39,1534996800,0.0,4.26,326.0,7.09,4.85
ATL,71.95,0.0,partly-cloudy-day,Partly cloudy starting in the afternoon.,64.87,1535027400,0.8,clear-night,33.636667,-84.428056,0.0,0.0,,1016.36,Clear,71.35,1535000400,0.0,3.25,334.0,7.11,4.37
ATL,71.19,0.0,partly-cloudy-day,Partly cloudy starting in the afternoon.,64.72,1535027400,0.82,clear-night,33.636667,-84.428056,0.0,0.0,,1016.26,Clear,70.59,1535004000,0.0,3.42,339.0,4.69,3.53
ATL,70.35,0.0,partly-cloudy-day,Partly cloudy starting in the afternoon.,64.71,1535027400,0.84,clear-night,33.636667,-84.428056,0.0,0.0,,1015.91,Clear,69.73,1535007600,0.0,3.36,336.0,5.3,3.34
ATL,69.22,0.0,partly-cloudy-day,Partly cloudy starting in the afternoon.,64.86,1535027400,0.88,clear-night,33.636667,-84.428056,0.0,0.0,,1016.09,Clear,68.53,1535011200,0.0,3.42,347.0,5.0,2.65
ATL,68.42,0.06,partly-cloudy-day,Partly cloudy starting in the afternoon.,64.63,1535027400,0.9,clear-night,33.636667,-84.428056,0.0,0.0,,1016.11,Clear,67.73,1535014800,0.0,3.21,341.0,5.01,2.4
ATL,67.77,0.14,partly-cloudy-day,Partly cloudy starting in the afternoon.,64.55,1535027400,0.92,clear-night,33.636667,-84.428056,0.0,0.0,,1016.54,Clear,67.06,1535018400,0.0,3.13,359.0,6.08,1.78
ATL,67.32,0.21,partly-cloudy-day,Partly cloudy starting in the afternoon.,64.2,1535027400,0.92,clear-night,33.636667,-84.428056,0.0,0.0,,1016.99,Clear,66.63,1535022000,0.0,2.79,338.0,5.35,1.85
ATL,67.83,0.19,partly-cloudy-day,Partly cloudy starting in the afternoon.,64.48,1535027400,0.91,clear-day,33.636667,-84.428056,0.0,0.0,,1017.67,Clear,67.13,1535025600,0.0,2.46,334.0,5.79,2.47
ATL,71.03,0.02,partly-cloudy-day,Partly cloudy starting in the afternoon.,64.91,1535027400,0.83,clear-day,33.636667,-84.428056,0.0,0.0,,1018.12,Clear,70.4,1535029200,1.0,2.82,4.0,6.22,2.9
ATL,74.48,0.07,partly-cloudy-day,Partly cloudy starting in the afternoon.,64.44,1535027400,0.72,clear-day,33.636667,-84.428056,0.0,0.0,,1018.37,Clear,73.99,1535032800,3.0,3.3,26.0,7.55,2.82
ATL,78.3,0.0,partly-cloudy-day,Partly cloudy starting in the afternoon.,63.46,1535027400,0.61,clear-day,33.636667,-84.428056,0.0,0.0,,1018.75,Clear,77.93,1535036400,6.0,3.49,79.0,8.27,3.77
ATL,81.35,0.0,partly-cloudy-day,Partly cloudy starting in the afternoon.,63.17,1535027400,0.57,clear-day,33.636667,-84.428056,0.0,0.0,,1018.62,Clear,79.88,1535040000,8.0,3.54,86.0,8.31,3.9
ATL,82.9,0.44,partly-cloudy-day,Partly cloudy starting in the afternoon.,62.78,1535027400,0.53,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1018.23,Partly Cloudy,81.76,1535043600,7.0,2.4,86.0,8.74,3.71
ATL,83.36,0.75,partly-cloudy-day,Partly cloudy starting in the afternoon.,62.66,1535027400,0.52,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1017.7,Mostly Cloudy,82.31,1535047200,6.0,3.95,95.0,8.21,2.37
ATL,83.85,0.74,partly-cloudy-day,Partly cloudy starting in the afternoon.,62.36,1535027400,0.5,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1017.13,Mostly Cloudy,82.97,1535050800,5.0,3.73,91.0,8.25,2.82
ATL,83.99,0.49,partly-cloudy-day,Partly cloudy starting in the afternoon.,62.09,1535027400,0.49,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1016.6,Partly Cloudy,83.22,1535054400,5.0,3.81,100.0,6.83,1.37
ATL,84.72,0.71,partly-cloudy-day,Partly cloudy starting in the afternoon.,62.18,1535027400,0.48,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1016.21,Mostly Cloudy,84.0,1535058000,3.0,2.88,64.0,7.35,1.45
ATL,84.72,0.53,partly-cloudy-day,Partly cloudy starting in the afternoon.,61.98,1535027400,0.48,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1016.21,Partly Cloudy,84.07,1535061600,2.0,3.5,101.0,7.13,1.83
ATL,83.32,0.54,partly-cloudy-day,Partly cloudy starting in the afternoon.,63.22,1535027400,0.53,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1016.22,Partly Cloudy,82.08,1535065200,0.0,3.26,73.0,6.01,2.89
ATL,80.0,0.42,partly-cloudy-day,Partly cloudy starting in the afternoon.,64.91,1535027400,0.61,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1016.72,Partly Cloudy,79.47,1535068800,0.0,3.85,79.0,6.03,1.77
ATL,76.27,0.53,partly-cloudy-day,Partly cloudy starting in the afternoon.,64.97,1535027400,0.69,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1017.21,Partly Cloudy,75.74,1535072400,0.0,3.81,110.0,5.96,1.5
ATL,74.98,0.6,partly-cloudy-day,Partly cloudy starting in the afternoon.,64.62,1535027400,0.71,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1018.01,Mostly Cloudy,74.47,1535076000,0.0,4.05,86.0,6.11,1.81
ATL,72.97,0.44,partly-cloudy-day,Partly cloudy starting in the afternoon.,64.25,1535027400,0.75,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1018.42,Partly Cloudy,72.48,1535079600,0.0,4.06,99.0,4.59,2.04
ATL,71.66,0.09,partly-cloudy-day,Partly cloudy until evening.,63.81,1535113800,0.78,clear-night,33.636667,-84.428056,0.0,0.0,,1018.49,Clear,71.19,1535083200,0.0,2.91,94.0,5.34,2.02
ATL,70.26,0.0,partly-cloudy-day,Partly cloudy until evening.,62.31,1535113800,0.77,clear-night,33.636667,-84.428056,0.0,0.0,,1018.44,Clear,69.96,1535086800,0.0,3.9,85.0,5.22,2.6
ATL,68.94,0.01,partly-cloudy-day,Partly cloudy until evening.,60.66,1535113800,0.75,clear-night,33.636667,-84.428056,0.0,0.0,,1018.18,Clear,68.82,1535090400,0.0,3.24,78.0,5.55,3.07
ATL,67.08,0.0,partly-cloudy-day,Partly cloudy until evening.,59.57,1535113800,0.77,clear-night,33.636667,-84.428056,0.0,0.0,,1018.13,Clear,67.05,1535094000,0.0,4.26,78.0,4.58,3.02
ATL,66.49,0.0,partly-cloudy-day,Partly cloudy until evening.,57.9,1535113800,0.74,clear-night,33.636667,-84.428056,0.0,0.0,,1017.87,Clear,66.49,1535097600,0.0,3.39,76.0,5.56,3.49
ATL,65.42,0.18,partly-cloudy-day,Partly cloudy until evening.,57.26,1535113800,0.75,clear-night,33.636667,-84.428056,0.0,0.0,,1018.09,Clear,65.42,1535101200,0.0,3.18,68.0,6.3,3.11
ATL,64.55,0.08,partly-cloudy-day,Partly cloudy until evening.,57.54,1535113800,0.78,clear-night,33.636667,-84.428056,0.0,0.0,,1018.4,Clear,64.55,1535104800,0.0,3.34,67.0,6.76,3.64
ATL,64.17,0.26,partly-cloudy-day,Partly cloudy until evening.,57.32,1535113800,0.78,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1018.8,Partly Cloudy,64.17,1535108400,0.0,2.97,71.0,6.85,3.95
ATL,64.92,0.36,partly-cloudy-day,Partly cloudy until evening.,57.09,1535113800,0.76,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1019.6,Partly Cloudy,64.92,1535112000,0.0,3.1,70.0,8.58,4.3
ATL,67.72,0.39,partly-cloudy-day,Partly cloudy until evening.,57.61,1535113800,0.7,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1020.17,Partly Cloudy,67.72,1535115600,1.0,3.67,82.0,10.21,5.09
ATL,70.43,0.67,partly-cloudy-day,Partly cloudy until evening.,59.23,1535113800,0.68,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1020.82,Mostly Cloudy,70.43,1535119200,3.0,3.84,89.0,10.06,5.24
ATL,72.66,0.75,partly-cloudy-day,Partly cloudy until evening.,61.08,1535113800,0.67,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1021.68,Mostly Cloudy,72.54,1535122800,4.0,3.4,84.0,9.67,5.52
ATL,75.79,0.75,partly-cloudy-day,Partly cloudy until evening.,62.62,1535113800,0.64,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1021.85,Mostly Cloudy,75.51,1535126400,5.0,2.96,74.0,8.89,6.35
ATL,78.74,0.59,partly-cloudy-day,Partly cloudy until evening.,63.39,1535113800,0.6,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1021.24,Partly Cloudy,78.38,1535130000,7.0,3.77,89.0,9.94,5.94
ATL,79.74,0.49,partly-cloudy-day,Partly cloudy until evening.,62.92,1535113800,0.57,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1020.7,Partly Cloudy,79.41,1535133600,7.0,3.61,78.0,11.86,5.92
ATL,81.7,0.6,partly-cloudy-day,Partly cloudy until evening.,62.47,1535113800,0.54,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1020.02,Mostly Cloudy,80.46,1535137200,6.0,4.4,87.0,8.65,5.72
ATL,82.37,0.53,partly-cloudy-day,Partly cloudy until evening.,62.69,1535113800,0.54,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1019.53,Partly Cloudy,81.18,1535140800,5.0,3.02,86.0,8.94,4.88
ATL,82.37,0.71,partly-cloudy-day,Partly cloudy until evening.,62.61,1535113800,0.53,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1019.26,Mostly Cloudy,81.19,1535144400,3.0,3.19,94.0,8.04,4.88
ATL,82.2,0.67,partly-cloudy-day,Partly cloudy until evening.,62.88,1535113800,0.54,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1019.14,Mostly Cloudy,80.93,1535148000,2.0,3.86,81.0,8.1,4.86
ATL,81.52,0.56,partly-cloudy-day,Partly cloudy until evening.,63.16,1535113800,0.56,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1019.2,Partly Cloudy,80.08,1535151600,0.0,3.66,80.0,8.09,3.81
ATL,78.16,0.08,partly-cloudy-day,Partly cloudy until evening.,63.37,1535113800,0.61,clear-day,33.636667,-84.428056,0.0,0.0,,1019.48,Clear,77.81,1535155200,0.0,3.93,67.0,5.97,3.47
ATL,74.98,0.08,partly-cloudy-day,Partly cloudy until evening.,62.85,1535113800,0.67,clear-night,33.636667,-84.428056,0.0,0.0,,1019.91,Clear,74.68,1535158800,0.0,4.16,64.0,6.34,3.26
ATL,72.86,0.08,partly-cloudy-day,Partly cloudy until evening.,61.36,1535113800,0.68,clear-night,33.636667,-84.428056,0.0,0.0,,1020.57,Clear,72.71,1535162400,0.0,4.43,72.0,5.44,3.0
ATL,71.33,0.11,partly-cloudy-day,Partly cloudy until evening.,59.61,1535113800,0.67,clear-night,33.636667,-84.428056,0.0,0.0,,1020.86,Clear,71.33,1535166000,0.0,3.55,87.0,5.94,2.72
ATL,70.2,0.0,partly-cloudy-day,Partly cloudy in the morning.,59.2,1535200200,0.68,clear-night,33.636667,-84.428056,0.0,0.0,,1021.16,Clear,70.2,1535169600,0.0,3.94,98.0,6.66,2.84
ATL,68.5,0.0,partly-cloudy-day,Partly cloudy in the morning.,59.3,1535200200,0.72,clear-night,33.636667,-84.428056,0.0,0.0,,1021.14,Clear,68.5,1535173200,0.0,4.39,92.0,5.32,2.83
ATL,67.41,0.14,partly-cloudy-day,Partly cloudy in the morning.,59.22,1535200200,0.75,clear-night,33.636667,-84.428056,0.0,0.0,,1021.02,Clear,67.41,1535176800,0.0,4.12,76.0,4.82,2.32
ATL,66.85,0.23,partly-cloudy-day,Partly cloudy in the morning.,59.05,1535200200,0.76,clear-night,33.636667,-84.428056,0.0,0.0,,1020.99,Clear,66.85,1535180400,0.0,4.05,74.0,4.62,2.24
ATL,66.02,0.09,partly-cloudy-day,Partly cloudy in the morning.,59.09,1535200200,0.78,clear-night,33.636667,-84.428056,0.0,0.0,,1021.08,Clear,66.02,1535184000,0.0,3.87,71.0,4.18,2.36
ATL,65.29,0.06,partly-cloudy-day,Partly cloudy in the morning.,58.99,1535200200,0.8,clear-night,33.636667,-84.428056,0.0,0.0,,1021.18,Clear,65.29,1535187600,0.0,3.51,61.0,4.47,2.32
ATL,65.18,0.33,partly-cloudy-day,Partly cloudy in the morning.,58.86,1535200200,0.8,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1021.44,Partly Cloudy,65.18,1535191200,0.0,3.0,54.0,4.79,2.04
ATL,64.72,0.22,partly-cloudy-day,Partly cloudy in the morning.,58.9,1535200200,0.81,clear-night,33.636667,-84.428056,0.0,0.0,,1022.11,Clear,64.72,1535194800,0.0,3.24,58.0,4.87,2.81
ATL,65.43,0.33,partly-cloudy-day,Partly cloudy in the morning.,58.95,1535200200,0.8,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1022.81,Partly Cloudy,65.43,1535198400,0.0,3.99,45.0,5.95,2.76
ATL,68.0,0.31,partly-cloudy-day,Partly cloudy in the morning.,59.8,1535200200,0.75,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1023.28,Partly Cloudy,67.97,1535202000,1.0,3.32,55.0,6.35,4.17
ATL,72.36,0.3,partly-cloudy-day,Partly cloudy in the morning.,60.93,1535200200,0.68,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1023.32,Partly Cloudy,72.26,1535205600,3.0,2.97,72.0,6.53,3.56
ATL,76.84,0.06,partly-cloudy-day,Partly cloudy in the morning.,62.44,1535200200,0.62,clear-day,33.636667,-84.428056,0.0,0.0,,1023.45,Clear,76.58,1535209200,5.0,3.16,80.0,6.89,4.21
ATL,81.34,0.12,partly-cloudy-day,Partly cloudy in the morning.,63.5,1535200200,0.58,clear-day,33.636667,-84.428056,0.0,0.0,,1023.73,Clear,79.8,1535212800,7.0,2.77,87.0,7.37,4.04
ATL,83.6,0.13,partly-cloudy-day,Partly cloudy in the morning.,63.75,1535200200,0.54,clear-day,33.636667,-84.428056,0.0,0.0,,1023.2,Clear,82.21,1535216400,9.0,4.27,80.0,8.94,4.88
ATL,85.16,0.31,partly-cloudy-day,Partly cloudy in the morning.,63.5,1535200200,0.5,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1022.75,Partly Cloudy,83.97,1535220000,8.0,3.3,91.0,7.84,4.0
ATL,86.07,0.25,partly-cloudy-day,Partly cloudy in the morning.,63.94,1535200200,0.5,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1022.23,Partly Cloudy,84.73,1535223600,7.0,3.75,80.0,7.67,3.65
ATL,87.03,0.26,partly-cloudy-day,Partly cloudy in the morning.,64.35,1535200200,0.49,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1021.66,Partly Cloudy,85.53,1535227200,6.0,4.12,37.0,7.84,2.98
ATL,86.72,0.4,partly-cloudy-day,Partly cloudy in the morning.,64.1,1535200200,0.49,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1021.21,Partly Cloudy,85.32,1535230800,3.0,3.65,61.0,6.63,4.37
ATL,86.74,0.3,partly-cloudy-day,Partly cloudy in the morning.,64.29,1535200200,0.5,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1021.04,Partly Cloudy,85.27,1535234400,2.0,3.73,72.0,7.26,3.5
ATL,85.97,0.18,partly-cloudy-day,Partly cloudy in the morning.,64.87,1535200200,0.52,clear-day,33.636667,-84.428056,0.0,0.0,,1020.71,Clear,84.23,1535238000,0.0,3.68,63.0,7.88,3.72
ATL,83.31,0.03,partly-cloudy-day,Partly cloudy in the morning.,65.74,1535200200,0.59,clear-day,33.636667,-84.428056,0.0,0.0,,1021.01,Clear,81.26,1535241600,0.0,3.38,93.0,5.43,2.04
ATL,78.31,0.09,partly-cloudy-day,Partly cloudy in the morning.,66.19,1535200200,0.68,clear-night,33.636667,-84.428056,0.0,0.0,,1021.41,Clear,77.65,1535245200,0.0,3.59,92.0,4.71,2.08
ATL,76.0,0.0,partly-cloudy-day,Partly cloudy in the morning.,66.39,1535200200,0.74,clear-night,33.636667,-84.428056,0.0,0.0,,1022.31,Clear,75.29,1535248800,0.0,4.67,91.0,3.76,1.74
ATL,74.35,0.03,partly-cloudy-day,Partly cloudy in the morning.,66.51,1535200200,0.79,clear-night,33.636667,-84.428056,0.0,0.0,,1022.87,Clear,73.6,1535252400,0.0,4.09,88.0,3.78,1.51
ATL,73.46,0.0,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",66.54,1535286600,0.81,clear-night,33.636667,-84.428056,0.0,0.0,,1022.87,Clear,72.68,1535256000,0.0,3.99,79.0,2.69,0.98
ATL,72.16,0.0,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",66.38,1535286600,0.84,clear-night,33.636667,-84.428056,0.0,0.0,,1022.56,Clear,71.36,1535259600,0.0,3.91,60.0,2.69,1.09
ATL,70.92,0.0,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",66.59,1535286600,0.89,clear-night,33.636667,-84.428056,0.0,0.0,,1022.27,Clear,70.04,1535263200,0.0,3.86,78.0,2.3,0.63
ATL,69.2,0.0,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",66.06,1535286600,0.92,clear-night,33.636667,-84.428056,0.0,0.0,,1021.85,Clear,68.32,1535266800,0.0,3.88,47.0,1.66,0.58
ATL,68.8,0.0,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",65.52,1535286600,0.92,clear-night,33.636667,-84.428056,0.0,0.0,,1021.87,Clear,67.98,1535270400,0.0,3.99,101.0,1.36,0.95
ATL,68.51,0.0,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",65.34,1535286600,0.92,clear-night,33.636667,-84.428056,0.0,0.0,,1022.09,Clear,67.71,1535274000,0.0,3.71,67.0,2.09,0.87
ATL,67.98,0.0,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",65.31,1535286600,0.94,clear-night,33.636667,-84.428056,0.0,0.0,,1022.36,Clear,67.16,1535277600,0.0,3.82,36.0,3.44,0.93
ATL,67.88,0.0,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",65.33,1535286600,0.94,clear-night,33.636667,-84.428056,0.0,0.0,,1023.21,Clear,67.04,1535281200,0.0,3.63,37.0,3.6,1.02
ATL,69.28,0.07,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",65.34,1535286600,0.9,clear-day,33.636667,-84.428056,0.0,0.0,,1023.97,Clear,68.51,1535284800,0.0,2.96,46.0,4.18,1.03
ATL,73.87,0.0,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",66.39,1535286600,0.79,clear-day,33.636667,-84.428056,0.0,0.0,,1024.34,Clear,73.12,1535288400,1.0,2.8,63.0,4.39,1.74
ATL,78.46,0.0,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",69.01,1535286600,0.75,clear-day,33.636667,-84.428056,0.0,0.0,,1024.32,Clear,77.48,1535292000,3.0,3.05,63.0,5.86,1.3
ATL,84.64,0.02,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",69.26,1535286600,0.67,clear-day,33.636667,-84.428056,0.0,0.0,,1024.42,Clear,81.32,1535295600,6.0,3.51,96.0,6.32,2.0
ATL,86.44,0.36,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",68.26,1535286600,0.61,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1024.26,Partly Cloudy,83.21,1535299200,7.0,4.3,116.0,8.28,2.27
ATL,87.68,0.6,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",67.28,1535286600,0.56,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1023.75,Mostly Cloudy,84.78,1535302800,6.0,3.27,100.0,7.93,2.03
ATL,88.98,0.75,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",65.93,1535286600,0.5,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1023.25,Mostly Cloudy,86.66,1535306400,6.0,3.79,60.0,7.36,2.09
ATL,89.41,0.72,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",65.35,1535286600,0.48,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1022.52,Mostly Cloudy,87.37,1535310000,5.0,2.99,79.0,7.3,2.93
ATL,89.95,0.51,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",65.3,1535286600,0.47,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1021.6,Partly Cloudy,87.9,1535313600,5.0,3.47,74.0,8.35,2.93
ATL,90.07,0.36,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",64.92,1535286600,0.46,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1021.11,Partly Cloudy,88.21,1535317200,3.0,3.62,112.0,7.49,2.86
ATL,89.88,0.26,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",64.8,1535286600,0.46,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1020.74,Partly Cloudy,88.09,1535320800,2.0,3.98,88.0,7.09,3.16
ATL,88.87,0.13,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",64.99,1535286600,0.48,clear-day,33.636667,-84.428056,0.0,0.0,,1020.47,Clear,87.03,1535324400,0.0,4.52,80.0,7.33,3.67
ATL,86.36,0.09,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",66.67,1535286600,0.56,clear-day,33.636667,-84.428056,0.0,0.0,,1020.53,Clear,83.83,1535328000,0.0,4.35,89.0,5.01,2.01
ATL,81.82,0.0,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",68.25,1535286600,0.69,clear-night,33.636667,-84.428056,0.0,0.0,,1020.81,Clear,79.33,1535331600,0.0,4.8,113.0,4.48,1.08
ATL,77.9,0.0,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",68.69,1535286600,0.76,clear-night,33.636667,-84.428056,0.0,0.0,,1021.26,Clear,76.94,1535335200,0.0,5.19,105.0,2.6,1.4
ATL,76.15,0.0,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",68.81,1535286600,0.81,clear-night,33.636667,-84.428056,0.0,0.0,,1021.41,Clear,75.14,1535338800,0.0,4.88,89.0,2.71,1.0
ATL,74.21,0.0,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",68.64,1535373000,0.86,clear-night,33.636667,-84.428056,0.0,0.0,,1021.44,Clear,73.17,1535342400,0.0,4.64,106.0,1.79,0.75
ATL,74.05,0.0,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",68.62,1535373000,0.86,clear-night,33.636667,-84.428056,0.0,0.0,,1021.41,Clear,73.0,1535346000,0.0,4.21,29.0,1.99,0.97
ATL,72.98,0.0,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",68.49,1535373000,0.89,clear-night,33.636667,-84.428056,0.0,0.0,,1020.91,Clear,71.91,1535349600,0.0,4.41,60.0,1.91,0.98
ATL,72.61,0.02,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",68.36,1535373000,0.9,clear-night,33.636667,-84.428056,0.0,0.0,,1020.41,Clear,71.53,1535353200,0.0,3.86,69.0,2.75,0.85
ATL,72.1,0.28,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",68.3,1535373000,0.91,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1020.21,Partly Cloudy,71.02,1535356800,0.0,3.65,91.0,2.35,0.95
ATL,71.57,0.09,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",67.92,1535373000,0.92,clear-night,33.636667,-84.428056,0.0,0.0,,1020.34,Clear,70.52,1535360400,0.0,3.43,91.0,4.95,1.31
ATL,71.45,0.0,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",68.09,1535373000,0.93,clear-night,33.636667,-84.428056,0.0,0.0,,1020.53,Clear,70.36,1535364000,0.0,3.38,91.0,5.59,1.29
