airport,apparentTemperature,cloudCover,daily icon,daily summary,dewPoint,epoch_time,humidity,icon,latitude,longitude,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
ATL,64.95,0.11,partly-cloudy-day,Mostly cloudy until evening.,54.17,1462278600,0.68,clear-night,33.636667,-84.428056,,0.0,0.0,,1010.43,Clear,64.95,1462327200,0.0,4.05,297.0,1.52,0.91
ATL,62.7,0.0,partly-cloudy-day,Mostly cloudy until evening.,53.75,1462278600,0.73,clear-night,33.636667,-84.428056,,0.0,0.0,,1010.54,Clear,62.7,1462330800,0.0,2.66,293.0,1.91,0.73
ATL,61.35,0.05,partly-cloudy-day,Mostly cloudy starting in the afternoon.,53.41,1462365000,0.75,clear-night,33.636667,-84.428056,,0.0,0.0,,1010.25,Clear,61.35,1462334400,0.0,4.0,297.0,2.04,0.98
ATL,60.21,0.11,partly-cloudy-day,Mostly cloudy starting in the afternoon.,52.73,1462365000,0.76,clear-night,33.636667,-84.428056,,0.0,0.0,,1010.11,Clear,60.21,1462338000,0.0,4.46,310.0,1.92,1.27
ATL,58.63,0.07,partly-cloudy-day,Mostly cloudy starting in the afternoon.,51.87,1462365000,0.78,clear-night,33.636667,-84.428056,,0.0,0.0,,1010.09,Clear,58.63,1462341600,0.0,3.55,312.0,2.3,1.36
ATL,57.28,0.15,partly-cloudy-day,Mostly cloudy starting in the afternoon.,51.03,1462365000,0.8,clear-night,33.636667,-84.428056,,0.0,0.0,,1009.54,Clear,57.28,1462345200,0.0,4.34,308.0,2.51,1.46
ATL,56.24,0.07,partly-cloudy-day,Mostly cloudy starting in the afternoon.,50.44,1462365000,0.81,clear-night,33.636667,-84.428056,,0.0,0.0,,1009.51,Clear,56.24,1462348800,0.0,4.39,311.0,1.85,0.99
ATL,55.11,0.0,partly-cloudy-day,Mostly cloudy starting in the afternoon.,50.1,1462365000,0.83,clear-night,33.636667,-84.428056,,0.0,0.0,,1009.61,Clear,55.11,1462352400,0.0,4.23,298.0,1.83,0.92
ATL,54.2,0.0,partly-cloudy-day,Mostly cloudy starting in the afternoon.,49.77,1462365000,0.85,clear-night,33.636667,-84.428056,,0.0,0.0,,1009.51,Clear,54.2,1462356000,0.0,4.06,311.0,1.83,0.72
ATL,53.1,0.0,partly-cloudy-day,Mostly cloudy starting in the afternoon.,49.33,1462365000,0.87,clear-day,33.636667,-84.428056,,0.0,0.0,,1009.81,Clear,53.1,1462359600,0.0,4.45,303.0,1.92,0.95
ATL,54.29,0.0,partly-cloudy-day,Mostly cloudy starting in the afternoon.,49.63,1462365000,0.84,clear-day,33.636667,-84.428056,,0.0,0.0,,1009.96,Clear,54.29,1462363200,0.0,4.56,315.0,3.22,1.85
ATL,57.74,0.0,partly-cloudy-day,Mostly cloudy starting in the afternoon.,49.63,1462365000,0.74,clear-day,33.636667,-84.428056,,0.0,0.0,,1009.82,Clear,57.74,1462366800,2.0,4.64,329.0,8.17,3.47
ATL,60.21,0.11,partly-cloudy-day,Mostly cloudy starting in the afternoon.,47.96,1462365000,0.64,clear-day,33.636667,-84.428056,,0.0,0.0,,1009.58,Clear,60.21,1462370400,4.0,4.58,335.0,10.78,4.8
ATL,63.19,0.21,partly-cloudy-day,Mostly cloudy starting in the afternoon.,46.92,1462365000,0.55,clear-day,33.636667,-84.428056,,0.0,0.0,,1009.4,Clear,63.19,1462374000,6.0,4.63,331.0,11.06,3.76
ATL,65.15,0.44,partly-cloudy-day,Mostly cloudy starting in the afternoon.,45.82,1462365000,0.5,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1009.45,Partly Cloudy,65.15,1462377600,7.0,4.46,312.0,10.68,4.16
ATL,66.31,0.6,partly-cloudy-day,Mostly cloudy starting in the afternoon.,45.27,1462365000,0.47,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1009.1,Mostly Cloudy,66.31,1462381200,7.0,3.92,312.0,10.35,3.17
ATL,67.6,0.69,partly-cloudy-day,Mostly cloudy starting in the afternoon.,45.13,1462365000,0.44,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1008.19,Mostly Cloudy,67.6,1462384800,6.0,3.84,297.0,10.55,3.84
ATL,68.8,0.75,partly-cloudy-day,Mostly cloudy starting in the afternoon.,44.53,1462365000,0.42,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1007.57,Mostly Cloudy,68.8,1462388400,6.0,4.07,291.0,11.52,4.1
ATL,68.71,0.75,partly-cloudy-day,Mostly cloudy starting in the afternoon.,44.92,1462365000,0.42,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1006.7,Mostly Cloudy,68.71,1462392000,5.0,3.46,290.0,12.26,4.53
ATL,68.92,0.6,partly-cloudy-day,Mostly cloudy starting in the afternoon.,44.7,1462365000,0.42,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1006.24,Mostly Cloudy,68.92,1462395600,3.0,4.33,279.0,11.26,4.93
ATL,69.24,0.45,partly-cloudy-day,Mostly cloudy starting in the afternoon.,44.17,1462365000,0.4,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1005.64,Partly Cloudy,69.24,1462399200,2.0,4.68,283.0,10.39,3.92
ATL,68.53,0.24,partly-cloudy-day,Mostly cloudy starting in the afternoon.,44.47,1462365000,0.42,clear-day,33.636667,-84.428056,,0.0,0.0,,1005.48,Clear,68.53,1462402800,1.0,3.98,278.0,8.36,3.45
ATL,65.99,0.16,partly-cloudy-day,Mostly cloudy starting in the afternoon.,45.32,1462365000,0.47,clear-day,33.636667,-84.428056,,0.0,0.0,,1005.29,Clear,65.99,1462406400,0.0,3.97,262.0,4.18,1.95
ATL,60.55,0.81,partly-cloudy-day,Mostly cloudy starting in the afternoon.,49.96,1462365000,0.68,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1006.99,Mostly Cloudy,60.55,1462410000,0.0,3.71,297.0,6.98,2.14
ATL,56.55,1.0,partly-cloudy-day,Mostly cloudy starting in the afternoon.,52.36,1462365000,0.86,cloudy,33.636667,-84.428056,,0.0045,0.62,rain,1007.41,Overcast,56.55,1462413600,0.0,3.68,324.0,3.9,1.34
ATL,55.72,0.99,partly-cloudy-day,Mostly cloudy starting in the afternoon.,53.3,1462365000,0.92,cloudy,33.636667,-84.428056,,0.0072,0.79,rain,1007.89,Overcast,55.72,1462417200,0.0,3.9,290.0,2.03,1.11
ATL,55.45,1.0,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",52.97,1462451400,0.91,cloudy,33.636667,-84.428056,,0.0009,0.25,rain,1007.54,Overcast,55.45,1462420800,0.0,3.53,299.0,3.35,1.44
ATL,54.64,0.84,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",52.04,1462451400,0.91,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1007.51,Mostly Cloudy,54.64,1462424400,0.0,3.56,307.0,3.87,2.0
ATL,53.29,0.31,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",50.77,1462451400,0.91,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1007.62,Partly Cloudy,53.29,1462428000,0.0,3.37,299.0,2.91,1.63
ATL,52.0,0.0,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",49.53,1462451400,0.91,clear-night,33.636667,-84.428056,,0.0,0.0,,1006.7,Clear,52.0,1462431600,0.0,3.63,304.0,2.91,1.25
ATL,51.3,0.0,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",48.69,1462451400,0.91,clear-night,33.636667,-84.428056,,0.0,0.0,,1006.54,Clear,51.3,1462435200,0.0,3.12,291.0,3.7,1.45
ATL,50.59,0.0,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",47.66,1462451400,0.9,clear-night,33.636667,-84.428056,,0.0,0.0,,1006.58,Clear,50.59,1462438800,0.0,3.56,293.0,4.42,2.01
ATL,49.91,0.17,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",47.02,1462451400,0.9,clear-night,33.636667,-84.428056,,0.0,0.0,,1007.04,Clear,49.91,1462442400,0.0,4.13,305.0,5.55,2.14
ATL,49.05,0.15,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",45.93,1462451400,0.89,clear-day,33.636667,-84.428056,,0.0,0.0,,1007.28,Clear,49.05,1462446000,0.0,4.01,309.0,5.74,2.95
ATL,48.78,0.05,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",45.79,1462451400,0.87,clear-day,33.636667,-84.428056,,0.0,0.0,,1007.76,Clear,49.65,1462449600,0.0,4.04,302.0,7.13,3.58
ATL,51.84,0.19,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",45.52,1462451400,0.79,clear-day,33.636667,-84.428056,,0.0,0.0,,1008.4,Clear,51.84,1462453200,2.0,3.77,322.0,9.75,4.28
ATL,54.6,0.19,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",44.11,1462451400,0.68,clear-day,33.636667,-84.428056,,0.0,0.0,,1008.89,Clear,54.6,1462456800,4.0,4.32,310.0,11.15,4.6
ATL,57.93,0.12,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",42.0,1462451400,0.55,clear-day,33.636667,-84.428056,,0.0,0.0,,1009.14,Clear,57.93,1462460400,6.0,4.15,311.0,13.38,5.2
ATL,59.85,0.5,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",40.89,1462451400,0.49,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1008.86,Partly Cloudy,59.85,1462464000,7.0,4.44,326.0,14.68,5.57
ATL,60.87,0.75,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",40.12,1462451400,0.46,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1008.67,Mostly Cloudy,60.87,1462467600,6.0,4.32,305.0,16.35,5.48
ATL,62.04,0.75,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",40.02,1462451400,0.44,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1007.95,Mostly Cloudy,62.04,1462471200,6.0,4.42,302.0,14.22,5.43
ATL,63.29,0.76,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",39.86,1462451400,0.42,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1007.53,Mostly Cloudy,63.29,1462474800,6.0,4.11,289.0,14.29,5.57
ATL,63.15,0.75,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",40.03,1462451400,0.43,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1007.05,Mostly Cloudy,63.15,1462478400,5.0,3.96,297.0,15.5,5.17
ATL,60.67,0.75,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",42.42,1462451400,0.51,partly-cloudy-day,33.636667,-84.428056,,0.0015,0.28,rain,1007.13,Mostly Cloudy,60.67,1462482000,3.0,3.21,322.0,14.51,5.74
ATL,57.21,0.75,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",44.91,1462451400,0.63,partly-cloudy-day,33.636667,-84.428056,,0.0057,0.37,rain,1008.21,Mostly Cloudy,57.21,1462485600,2.0,4.11,346.0,14.13,5.35
ATL,57.57,0.63,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",42.41,1462451400,0.57,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1008.87,Mostly Cloudy,57.57,1462489200,1.0,3.55,340.0,14.57,4.77
ATL,55.48,0.24,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",40.35,1462451400,0.57,clear-day,33.636667,-84.428056,,0.0,0.0,,1009.85,Clear,55.48,1462492800,0.0,3.82,337.0,14.2,5.18
ATL,53.06,0.11,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",39.32,1462451400,0.59,clear-night,33.636667,-84.428056,,0.0,0.0,,1010.83,Clear,53.06,1462496400,0.0,4.11,341.0,11.24,4.19
ATL,51.5,0.09,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",38.63,1462451400,0.61,clear-night,33.636667,-84.428056,,0.0,0.0,,1011.5,Clear,51.5,1462500000,0.0,4.0,328.0,10.12,4.27
ATL,50.28,0.0,partly-cloudy-day,"Mostly cloudy starting in the afternoon, continuing until evening.",38.93,1462451400,0.65,clear-night,33.636667,-84.428056,,0.0,0.0,,1011.76,Clear,50.28,1462503600,0.0,4.1,332.0,8.66,4.19
ATL,49.12,0.0,partly-cloudy-day,Partly cloudy until evening.,39.45,1462537800,0.69,clear-night,33.636667,-84.428056,,0.0,0.0,,1011.79,Clear,49.12,1462507200,0.0,3.64,327.0,4.93,2.24
ATL,48.09,0.52,partly-cloudy-day,Partly cloudy until evening.,39.83,1462537800,0.73,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1011.68,Partly Cloudy,48.09,1462510800,0.0,3.83,317.0,3.18,1.63
ATL,47.34,0.0,partly-cloudy-day,Partly cloudy until evening.,40.11,1462537800,0.76,clear-night,33.636667,-84.428056,,0.0,0.0,,1011.68,Clear,47.34,1462514400,0.0,3.54,309.0,3.2,1.94
ATL,46.53,0.0,partly-cloudy-day,Partly cloudy until evening.,40.31,1462537800,0.79,clear-night,33.636667,-84.428056,,0.0,0.0,,1011.18,Clear,46.53,1462518000,0.0,3.68,309.0,3.28,1.78
ATL,45.92,0.0,partly-cloudy-day,Partly cloudy until evening.,40.51,1462537800,0.81,clear-night,33.636667,-84.428056,,0.0,0.0,,1011.24,Clear,45.92,1462521600,0.0,3.98,301.0,3.2,2.0
ATL,45.79,0.0,partly-cloudy-day,Partly cloudy until evening.,41.17,1462537800,0.84,clear-night,33.636667,-84.428056,,0.0,0.0,,1011.71,Clear,45.79,1462525200,0.0,4.12,303.0,3.29,2.0
ATL,45.65,0.0,partly-cloudy-day,Partly cloudy until evening.,41.5,1462537800,0.85,clear-night,33.636667,-84.428056,,0.0,0.0,,1011.94,Clear,45.65,1462528800,0.0,3.8,312.0,4.12,1.51
ATL,45.74,0.0,partly-cloudy-day,Partly cloudy until evening.,41.87,1462537800,0.86,clear-day,33.636667,-84.428056,,0.0,0.0,,1012.17,Clear,45.74,1462532400,0.0,3.24,307.0,3.86,1.92
ATL,47.79,0.0,partly-cloudy-day,Partly cloudy until evening.,43.28,1462537800,0.84,clear-day,33.636667,-84.428056,,0.0,0.0,,1013.05,Clear,47.79,1462536000,0.0,3.85,309.0,5.5,2.59
ATL,52.23,0.0,partly-cloudy-day,Partly cloudy until evening.,45.21,1462537800,0.77,clear-day,33.636667,-84.428056,,0.0,0.0,,1013.6,Clear,52.23,1462539600,2.0,4.18,325.0,9.33,4.0
ATL,57.24,0.0,partly-cloudy-day,Partly cloudy until evening.,46.19,1462537800,0.67,clear-day,33.636667,-84.428056,,0.0,0.0,,1013.77,Clear,57.24,1462543200,4.0,3.61,332.0,11.61,5.11
ATL,61.08,0.35,partly-cloudy-day,Partly cloudy until evening.,45.45,1462537800,0.56,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1014.1,Partly Cloudy,61.08,1462546800,6.0,4.27,334.0,12.02,4.82
ATL,63.91,0.35,partly-cloudy-day,Partly cloudy until evening.,44.03,1462537800,0.48,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1013.81,Partly Cloudy,63.91,1462550400,7.0,3.68,337.0,13.46,4.84
ATL,65.84,0.41,partly-cloudy-day,Partly cloudy until evening.,43.29,1462537800,0.44,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1013.5,Partly Cloudy,65.84,1462554000,8.0,3.94,338.0,14.59,5.34
ATL,67.28,0.5,partly-cloudy-day,Partly cloudy until evening.,42.06,1462537800,0.4,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1012.93,Partly Cloudy,67.28,1462557600,8.0,4.52,350.0,14.98,4.74
ATL,68.37,0.52,partly-cloudy-day,Partly cloudy until evening.,41.29,1462537800,0.37,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1012.86,Partly Cloudy,68.37,1462561200,7.0,4.62,338.0,16.05,6.45
ATL,68.56,0.65,partly-cloudy-day,Partly cloudy until evening.,41.0,1462537800,0.37,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1012.55,Mostly Cloudy,68.56,1462564800,5.0,4.47,345.0,14.32,5.08
ATL,68.96,0.54,partly-cloudy-day,Partly cloudy until evening.,40.19,1462537800,0.35,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1012.2,Partly Cloudy,68.96,1462568400,4.0,3.93,333.0,13.62,4.74
ATL,68.43,0.47,partly-cloudy-day,Partly cloudy until evening.,41.12,1462537800,0.37,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1012.06,Partly Cloudy,68.43,1462572000,2.0,3.91,329.0,13.39,4.78
ATL,67.9,0.36,partly-cloudy-day,Partly cloudy until evening.,41.81,1462537800,0.39,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1012.14,Partly Cloudy,67.9,1462575600,1.0,4.38,332.0,11.03,4.25
ATL,66.08,0.24,partly-cloudy-day,Partly cloudy until evening.,42.33,1462537800,0.42,clear-day,33.636667,-84.428056,,0.0,0.0,,1012.44,Clear,66.08,1462579200,0.0,3.65,325.0,6.48,2.32
ATL,62.76,0.17,partly-cloudy-day,Partly cloudy until evening.,43.21,1462537800,0.49,clear-night,33.636667,-84.428056,,0.0,0.0,,1013.02,Clear,62.76,1462582800,0.0,4.11,313.0,2.27,0.99
ATL,59.92,0.15,partly-cloudy-day,Partly cloudy until evening.,44.08,1462537800,0.56,clear-night,33.636667,-84.428056,,0.0,0.0,,1013.59,Clear,59.92,1462586400,0.0,3.66,293.0,1.65,0.58
ATL,57.64,0.24,partly-cloudy-day,Partly cloudy until evening.,44.78,1462537800,0.62,clear-night,33.636667,-84.428056,,0.0,0.0,,1014.12,Clear,57.64,1462590000,0.0,4.61,287.0,1.16,0.64
ATL,55.27,0.22,clear-day,Clear throughout the day.,45.1,1462624200,0.69,clear-night,33.636667,-84.428056,,0.0,0.0,,1014.25,Clear,55.27,1462593600,0.0,4.22,277.0,1.0,0.45
ATL,53.93,0.0,clear-day,Clear throughout the day.,44.85,1462624200,0.71,clear-night,33.636667,-84.428056,,0.0,0.0,,1014.09,Clear,53.93,1462597200,0.0,3.54,285.0,1.22,0.55
ATL,52.38,0.0,clear-day,Clear throughout the day.,44.66,1462624200,0.75,clear-night,33.636667,-84.428056,,0.0,0.0,,1014.11,Clear,52.38,1462600800,0.0,3.98,291.0,1.28,0.64
ATL,51.7,0.0,clear-day,Clear throughout the day.,44.27,1462624200,0.76,clear-night,33.636667,-84.428056,,0.0,0.0,,1013.93,Clear,51.7,1462604400,0.0,3.6,306.0,1.27,0.81
ATL,50.35,0.0,clear-day,Clear throughout the day.,43.82,1462624200,0.78,clear-night,33.636667,-84.428056,,0.0,0.0,,1013.99,Clear,50.35,1462608000,0.0,3.78,298.0,1.37,0.45
ATL,48.78,0.0,clear-day,Clear throughout the day.,43.35,1462624200,0.81,clear-night,33.636667,-84.428056,,0.0,0.0,,1014.55,Clear,48.78,1462611600,0.0,4.75,292.0,0.81,0.52
ATL,47.82,0.0,clear-day,Clear throughout the day.,43.14,1462624200,0.84,clear-night,33.636667,-84.428056,,0.0,0.0,,1014.69,Clear,47.82,1462615200,0.0,4.54,278.0,0.6,0.31
ATL,46.9,0.02,clear-day,Clear throughout the day.,42.9,1462624200,0.86,clear-day,33.636667,-84.428056,,0.0,0.0,,1015.07,Clear,46.9,1462618800,0.0,4.12,304.0,0.97,0.15
ATL,49.44,0.07,clear-day,Clear throughout the day.,44.47,1462624200,0.83,clear-day,33.636667,-84.428056,,0.0,0.0,,1015.85,Clear,49.44,1462622400,0.0,4.53,299.0,1.48,0.51
ATL,56.8,0.0,clear-day,Clear throughout the day.,46.66,1462624200,0.69,clear-day,33.636667,-84.428056,,0.0,0.0,,1016.36,Clear,56.8,1462626000,2.0,4.33,288.0,3.21,1.42
ATL,62.7,0.0,clear-day,Clear throughout the day.,47.94,1462624200,0.59,clear-day,33.636667,-84.428056,,0.0,0.0,,1016.5,Clear,62.7,1462629600,4.0,4.53,290.0,5.27,2.07
ATL,67.56,0.0,clear-day,Clear throughout the day.,48.27,1462624200,0.5,clear-day,33.636667,-84.428056,,0.0,0.0,,1016.41,Clear,67.56,1462633200,7.0,3.92,291.0,9.17,3.98
ATL,71.13,0.0,clear-day,Clear throughout the day.,47.71,1462624200,0.43,clear-day,33.636667,-84.428056,,0.0,0.0,,1016.34,Clear,71.13,1462636800,9.0,4.54,287.0,11.26,4.22
ATL,73.63,0.0,clear-day,Clear throughout the day.,48.39,1462624200,0.41,clear-day,33.636667,-84.428056,,0.0,0.0,,1015.78,Clear,73.63,1462640400,11.0,4.63,285.0,10.92,4.71
ATL,75.24,0.0,clear-day,Clear throughout the day.,49.0,1462624200,0.4,clear-day,33.636667,-84.428056,,0.0,0.0,,1015.1,Clear,75.24,1462644000,11.0,4.63,286.0,11.97,4.43
ATL,77.53,0.03,clear-day,Clear throughout the day.,50.68,1462624200,0.39,clear-day,33.636667,-84.428056,,0.0,0.0,,1014.54,Clear,77.53,1462647600,9.0,10.0,292.0,10.07,3.48
ATL,78.95,0.06,clear-day,Clear throughout the day.,50.76,1462624200,0.37,clear-day,33.636667,-84.428056,,0.0,0.0,,1013.81,Clear,78.95,1462651200,7.0,3.95,304.0,10.62,3.83
ATL,79.83,0.06,clear-day,Clear throughout the day.,51.3,1462624200,0.37,clear-day,33.636667,-84.428056,,0.0,0.0,,1013.37,Clear,79.83,1462654800,4.0,3.83,296.0,11.12,4.13
ATL,79.65,0.0,clear-day,Clear throughout the day.,50.95,1462624200,0.37,clear-day,33.636667,-84.428056,,0.0,0.0,,1013.11,Clear,79.65,1462658400,2.0,3.92,286.0,10.73,4.51
ATL,78.59,0.0,clear-day,Clear throughout the day.,51.39,1462624200,0.39,clear-day,33.636667,-84.428056,,0.0,0.0,,1013.03,Clear,78.59,1462662000,1.0,4.48,282.0,10.76,4.23
ATL,75.68,0.0,clear-day,Clear throughout the day.,52.01,1462624200,0.44,clear-day,33.636667,-84.428056,,0.0,0.0,,1012.77,Clear,75.68,1462665600,0.0,3.67,256.0,6.05,2.5
ATL,72.14,0.0,clear-day,Clear throughout the day.,52.61,1462624200,0.5,clear-night,33.636667,-84.428056,,0.0,0.0,,1012.97,Clear,72.14,1462669200,0.0,4.51,251.0,3.29,1.83
ATL,69.71,0.0,clear-day,Clear throughout the day.,52.98,1462624200,0.55,clear-night,33.636667,-84.428056,,0.0,0.0,,1013.69,Clear,69.71,1462672800,0.0,4.48,250.0,3.15,1.69
ATL,67.86,0.0,clear-day,Clear throughout the day.,53.11,1462624200,0.59,clear-night,33.636667,-84.428056,,0.0,0.0,,1014.4,Clear,67.86,1462676400,0.0,4.34,256.0,2.44,1.45
ATL,66.31,0.0,clear-day,Clear throughout the day.,53.32,1462710600,0.63,clear-night,33.636667,-84.428056,,0.0,0.0,,1014.65,Clear,66.31,1462680000,0.0,4.37,250.0,2.45,1.43
ATL,64.71,0.0,clear-day,Clear throughout the day.,53.03,1462710600,0.66,clear-night,33.636667,-84.428056,,0.0,0.0,,1014.7,Clear,64.71,1462683600,0.0,4.49,258.0,2.8,1.43
ATL,63.29,0.0,clear-day,Clear throughout the day.,53.01,1462710600,0.69,clear-night,33.636667,-84.428056,,0.0,0.0,,1014.58,Clear,63.29,1462687200,0.0,4.07,251.0,1.87,1.11
ATL,61.94,0.0,clear-day,Clear throughout the day.,52.81,1462710600,0.72,clear-night,33.636667,-84.428056,,0.0,0.0,,1014.27,Clear,61.94,1462690800,0.0,3.11,259.0,2.36,1.0
ATL,60.52,0.0,clear-day,Clear throughout the day.,52.68,1462710600,0.75,clear-night,33.636667,-84.428056,,0.0,0.0,,1014.31,Clear,60.52,1462694400,0.0,3.64,257.0,1.74,1.02
ATL,59.65,0.0,clear-day,Clear throughout the day.,52.41,1462710600,0.77,clear-night,33.636667,-84.428056,,0.0,0.0,,1014.54,Clear,59.65,1462698000,0.0,3.12,259.0,1.64,0.74
ATL,58.76,0.0,clear-day,Clear throughout the day.,52.26,1462710600,0.79,clear-night,33.636667,-84.428056,,0.0,0.0,,1015.12,Clear,58.76,1462701600,0.0,3.78,259.0,1.85,0.88
ATL,58.59,0.0,clear-day,Clear throughout the day.,52.14,1462710600,0.79,clear-day,33.636667,-84.428056,,0.0,0.0,,1015.62,Clear,58.59,1462705200,0.0,4.43,280.0,1.93,0.83
ATL,60.59,0.02,clear-day,Clear throughout the day.,53.24,1462710600,0.77,clear-day,33.636667,-84.428056,,0.0,0.0,,1016.04,Clear,60.59,1462708800,0.0,3.9,278.0,2.01,0.97
ATL,66.17,0.0,clear-day,Clear throughout the day.,54.93,1462710600,0.67,clear-day,33.636667,-84.428056,,0.0,0.0,,1016.41,Clear,66.17,1462712400,2.0,4.54,285.0,4.73,2.23
ATL,71.65,0.0,clear-day,Clear throughout the day.,55.09,1462710600,0.56,clear-day,33.636667,-84.428056,,0.0,0.0,,1016.32,Clear,71.65,1462716000,4.0,3.98,289.0,9.35,4.06
ATL,75.91,0.06,clear-day,Clear throughout the day.,54.81,1462710600,0.48,clear-day,33.636667,-84.428056,,0.0,0.0,,1016.24,Clear,75.91,1462719600,7.0,4.53,297.0,10.8,4.31
ATL,79.19,0.0,clear-day,Clear throughout the day.,53.98,1462710600,0.42,clear-day,33.636667,-84.428056,,0.0,0.0,,1016.12,Clear,79.19,1462723200,9.0,4.66,298.0,10.86,4.24
ATL,81.97,0.02,clear-day,Clear throughout the day.,53.33,1462710600,0.37,clear-day,33.636667,-84.428056,,0.0,0.0,,1015.99,Clear,81.97,1462726800,10.0,4.05,294.0,10.5,4.21
ATL,83.82,0.0,clear-day,Clear throughout the day.,51.24,1462710600,0.33,clear-day,33.636667,-84.428056,,0.0,0.0,,1015.71,Clear,83.82,1462730400,11.0,4.46,282.0,10.94,4.14
ATL,84.92,0.0,clear-day,Clear throughout the day.,49.66,1462710600,0.3,clear-day,33.636667,-84.428056,,0.0,0.0,,1015.07,Clear,84.92,1462734000,9.0,4.57,277.0,10.81,3.9
ATL,86.17,0.0,clear-day,Clear throughout the day.,49.03,1462710600,0.28,clear-day,33.636667,-84.428056,,0.0,0.0,,1014.61,Clear,86.17,1462737600,7.0,4.17,268.0,9.97,3.51
ATL,86.1,0.0,clear-day,Clear throughout the day.,48.86,1462710600,0.28,clear-day,33.636667,-84.428056,,0.0,0.0,,1013.93,Clear,86.1,1462741200,4.0,4.0,257.0,10.79,3.52
ATL,85.5,0.0,clear-day,Clear throughout the day.,48.29,1462710600,0.28,clear-day,33.636667,-84.428056,,0.0,0.0,,1013.73,Clear,85.5,1462744800,2.0,3.62,253.0,8.5,3.29
ATL,84.11,0.0,clear-day,Clear throughout the day.,48.04,1462710600,0.29,clear-day,33.636667,-84.428056,,0.0,0.0,,1013.82,Clear,84.11,1462748400,1.0,4.52,251.0,5.98,2.84
